Name,Start,End,Size
FUN_SHOP_text__004686a0,0x004686A0,0x00468C3C,1436
FUN_SHOP_text__00468c40,0x00468C40,0x00468C48,8
FUN_SHOP_text__00468c50,0x00468C50,0x00468CA0,80
FUN_SHOP_text__00468ca0,0x00468CA0,0x00468CAC,12
FUN_SHOP_text__00468cb0,0x00468CB0,0x00468CDC,44
FUN_SHOP_text__00468ce0,0x00468CE0,0x00468CE8,8
FUN_SHOP_text__00468cf0,0x00468CF0,0x00468D30,64
FUN_SHOP_text__00468d30,0x00468D30,0x00468D38,8
FUN_SHOP_text__00468d40,0x00468D40,0x00468DE0,160
FUN_SHOP_text__00468de0,0x00468DE0,0x0046953C,1884
FUN_SHOP_text__00469540,0x00469540,0x00469548,8
FUN_SHOP_text__00469550,0x00469550,0x00469558,8
FUN_SHOP_text__00469560,0x00469560,0x00469588,40
FUN_SHOP_text__00469590,0x00469590,0x004695B8,40
FUN_SHOP_text__004695c0,0x004695C0,0x00469610,80
FUN_SHOP_text__00469610,0x00469610,0x0046963C,44
FUN_SHOP_text__00469640,0x00469640,0x00469654,20
FUN_SHOP_text__00469660,0x00469660,0x00469690,48
FUN_SHOP_text__00469690,0x00469690,0x004696C0,48
thunk_FUN_0014df80,0x004696C0,0x004696C8,8
FUN_SHOP_text__004696d0,0x004696D0,0x004697A4,212
FUN_SHOP_text__004697b0,0x004697B0,0x004698C0,272
FUN_SHOP_text__004698c0,0x004698C0,0x004698CC,12
FUN_SHOP_text__004698d0,0x004698D0,0x00469940,112
FUN_SHOP_text__00469940,0x00469940,0x00469948,8
FUN_SHOP_text__00469950,0x00469950,0x0046995C,12
FUN_SHOP_text__00469960,0x00469960,0x00469C44,740
FUN_SHOP_text__00469c50,0x00469C50,0x00469F30,736
FUN_SHOP_text__00469f30,0x00469F30,0x00469F38,8
FUN_SHOP_text__00469f40,0x00469F40,0x0046A244,772
FUN_SHOP_text__0046a250,0x0046A250,0x0046A320,208
FUN_SHOP_text__0046a320,0x0046A320,0x0046A410,240
FUN_SHOP_text__0046a410,0x0046A410,0x0046A4B4,164
FUN_SHOP_text__0046a4c0,0x0046A4C0,0x0046A4F4,52
FUN_SHOP_text__0046a500,0x0046A500,0x0046A50C,12
FUN_SHOP_text__0046a510,0x0046A510,0x0046A6C8,440
FUN_SHOP_text__0046a6d0,0x0046A6D0,0x0046A7A0,208
FUN_SHOP_text__0046a7a0,0x0046A7A0,0x0046A88C,236
FUN_SHOP_text__0046a890,0x0046A890,0x0046A8D4,68
FUN_SHOP_text__0046a8e0,0x0046A8E0,0x0046AE0C,1324
FUN_SHOP_text__0046ae10,0x0046AE10,0x0046AE74,100
FUN_SHOP_text__0046ae80,0x0046AE80,0x0046AEC0,64
FUN_SHOP_text__0046aec0,0x0046AEC0,0x0046AF34,116
FUN_SHOP_text__0046af40,0x0046AF40,0x0046AFCC,140
FUN_SHOP_text__0046afd0,0x0046AFD0,0x0046B040,112
FUN_SHOP_text__0046b040,0x0046B040,0x0046B0B0,112
FUN_SHOP_text__0046b0b0,0x0046B0B0,0x0046B118,104
FUN_SHOP_text__0046b120,0x0046B120,0x0046B2F8,472
FUN_SHOP_text__0046b300,0x0046B300,0x0046B334,52
FUN_SHOP_text__0046b340,0x0046B340,0x0046B3C4,132
FUN_SHOP_text__0046b3d0,0x0046B3D0,0x0046B414,68
FUN_SHOP_text__0046b420,0x0046B420,0x0046B460,64
FUN_SHOP_text__0046b460,0x0046B460,0x0046B4A0,64
FUN_SHOP_text__0046b4a0,0x0046B4A0,0x0046B4C4,36
FUN_SHOP_text__0046b4d0,0x0046B4D0,0x0046B518,72
FUN_SHOP_text__0046b520,0x0046B520,0x0046B5A8,136
FUN_SHOP_text__0046b5b0,0x0046B5B0,0x0046B5D0,32
FUN_SHOP_text__0046b5d0,0x0046B5D0,0x0046B60C,60
FUN_SHOP_text__0046b610,0x0046B610,0x0046B660,80
FUN_SHOP_text__0046b660,0x0046B660,0x0046B69C,60
FUN_SHOP_text__0046b6a0,0x0046B6A0,0x0046B710,112
FUN_SHOP_text__0046b710,0x0046B710,0x0046B7C0,176
FUN_SHOP_text__0046b7c0,0x0046B7C0,0x0046B838,120
FUN_SHOP_text__0046b840,0x0046B840,0x0046B8D0,144
FUN_SHOP_text__0046b8d0,0x0046B8D0,0x0046B994,196
FUN_SHOP_text__0046b9a0,0x0046B9A0,0x0046B9A8,8
FUN_SHOP_text__0046b9b0,0x0046B9B0,0x0046BA88,216
FUN_SHOP_text__0046ba90,0x0046BA90,0x0046BAC8,56
FUN_SHOP_text__0046bad0,0x0046BAD0,0x0046BB08,56
FUN_SHOP_text__0046bb10,0x0046BB10,0x0046BCAC,412
FUN_SHOP_text__0046bcb0,0x0046BCB0,0x0046BCB8,8
FUN_SHOP_text__0046bcc0,0x0046BCC0,0x0046BD9C,220
FUN_SHOP_text__0046bda0,0x0046BDA0,0x0046BEF4,340
FUN_SHOP_text__0046bf00,0x0046BF00,0x0046BF90,144
FUN_SHOP_text__0046bf90,0x0046BF90,0x0046C114,388
FUN_SHOP_text__0046c120,0x0046C120,0x0046C244,292
FUN_SHOP_text__0046c250,0x0046C250,0x0046C3DC,396
FUN_SHOP_text__0046c3e0,0x0046C3E0,0x0046C534,340
FUN_SHOP_text__0046c540,0x0046C540,0x0046C584,68
FUN_SHOP_text__0046c590,0x0046C590,0x0046C5D0,64
FUN_SHOP_text__0046c5d0,0x0046C5D0,0x0046C640,112
FUN_SHOP_text__0046c640,0x0046C640,0x0046C708,200
FUN_SHOP_text__0046c710,0x0046C710,0x0046C758,72
FUN_SHOP_text__0046c760,0x0046C760,0x0046C878,280
FUN_SHOP_text__0046c880,0x0046C880,0x0046C8A0,32
FUN_SHOP_text__0046c8a0,0x0046C8A0,0x0046C8D0,48
FUN_SHOP_text__0046c8d0,0x0046C8D0,0x0046C92C,92
FUN_SHOP_text__0046c930,0x0046C930,0x0046C97C,76
FUN_SHOP_text__0046c980,0x0046C980,0x0046CA20,160
FUN_SHOP_text__0046ca20,0x0046CA20,0x0046CA78,88
FUN_SHOP_text__0046ca80,0x0046CA80,0x0046CAE8,104
FUN_SHOP_text__0046caf0,0x0046CAF0,0x0046CB5C,108
FUN_SHOP_text__0046cb60,0x0046CB60,0x0046CC04,164
FUN_SHOP_text__0046cc10,0x0046CC10,0x0046CC50,64
FUN_SHOP_text__0046cc50,0x0046CC50,0x0046CD7C,300
FUN_SHOP_text__0046cd80,0x0046CD80,0x0046CE0C,140
FUN_SHOP_text__0046ce10,0x0046CE10,0x0046CE48,56
FUN_SHOP_text__0046ce50,0x0046CE50,0x0046CE88,56
FUN_SHOP_text__0046ce90,0x0046CE90,0x0046CED0,64
FUN_SHOP_text__0046ced0,0x0046CED0,0x0046CF38,104
FUN_SHOP_text__0046cf40,0x0046CF40,0x0046CF7C,60
FUN_SHOP_text__0046cf80,0x0046CF80,0x0046CFC4,68
FUN_SHOP_text__0046cfd0,0x0046CFD0,0x0046D048,120
FUN_SHOP_text__0046d050,0x0046D050,0x0046D0B8,104
thunk_FUN_SHOP_text__0046dd40,0x0046D0C0,0x0046D0C8,8
FUN_SHOP_text__0046d0d0,0x0046D0D0,0x0046D200,304
FUN_SHOP_text__0046d200,0x0046D200,0x0046D22C,44
FUN_SHOP_text__0046d230,0x0046D230,0x0046D2AC,124
FUN_SHOP_text__0046d2b0,0x0046D2B0,0x0046D3A4,244
FUN_SHOP_text__0046d3b0,0x0046D3B0,0x0046D514,356
FUN_SHOP_text__0046d520,0x0046D520,0x0046D5B4,148
FUN_SHOP_text__0046d5c0,0x0046D5C0,0x0046D610,80
FUN_SHOP_text__0046d610,0x0046D610,0x0046D64C,60
FUN_SHOP_text__0046d650,0x0046D650,0x0046D6A8,88
