Name,Start,End,Size
FUN_BATTLE_text__00472ae0,0x00472AE0,0x00472AE8,8
FUN_BATTLE_text__00472af0,0x00472AF0,0x00472B00,16
FUN_BATTLE_text__00472b00,0x00472B00,0x00472B08,8
FUN_BATTLE_text__00472b10,0x00472B10,0x00472BC4,180
FUN_BATTLE_text__00472bd0,0x00472BD0,0x00472C50,128
FUN_BATTLE_text__00472c50,0x00472C50,0x00472D2C,220
FUN_BATTLE_text__00472d30,0x00472D30,0x00472EF0,448
FUN_BATTLE_text__00472ef0,0x00472EF0,0x00473060,368
FUN_BATTLE_text__00473060,0x00473060,0x00473238,472
FUN_BATTLE_text__00473240,0x00473240,0x00473290,80
FUN_BATTLE_text__00473290,0x00473290,0x0047329C,12
FUN_BATTLE_text__004732a0,0x004732A0,0x00473360,192
FUN_BATTLE_text__00473360,0x00473360,0x00473424,196
FUN_BATTLE_text__00473430,0x00473430,0x0047348C,92
FUN_BATTLE_text__00473490,0x00473490,0x004735D4,324
FUN_BATTLE_text__004735e0,0x004735E0,0x00473740,352
FUN_BATTLE_text__00473740,0x00473740,0x0047389C,348
FUN_BATTLE_text__004738a0,0x004738A0,0x00473920,128
FUN_BATTLE_text__00473920,0x00473920,0x00473A0C,236
FUN_BATTLE_text__00473a10,0x00473A10,0x00473BF0,480
FUN_BATTLE_text__00473bf0,0x00473BF0,0x00473CC8,216
FUN_BATTLE_text__00473cd0,0x00473CD0,0x00474AE0,3600
FUN_BATTLE_text__00474ae0,0x00474AE0,0x00474BD4,244
FUN_BATTLE_text__00474be0,0x00474BE0,0x00474C64,132
FUN_BATTLE_text__00474c70,0x00474C70,0x00474CCC,92
FUN_BATTLE_text__00474cd0,0x00474CD0,0x00474D50,128
FUN_BATTLE_text__00474d50,0x00474D50,0x00474F90,576
FUN_BATTLE_text__00474f90,0x00474F90,0x00474F9C,12
FUN_BATTLE_text__00474fb0,0x00474FB0,0x00475004,84
FUN_BATTLE_text__00475010,0x00475010,0x00475064,84
FUN_BATTLE_text__00475070,0x00475070,0x004751B0,320
thunk_FUN_00288a90,0x004751B0,0x004751B8,8
FUN_BATTLE_text__00475240,0x00475240,0x004752AC,108
FUN_BATTLE_text__004752b0,0x004752B0,0x0047535C,172
FUN_BATTLE_text__00475360,0x00475360,0x00475380,32
FUN_BATTLE_text__00475380,0x00475380,0x004753AC,44
FUN_BATTLE_text__004753b0,0x004753B0,0x00475774,964
FUN_BATTLE_text__00475780,0x00475780,0x00475A34,692
FUN_BATTLE_text__00475a40,0x00475A40,0x00475A48,8
FUN_BATTLE_text__00475a50,0x00475A50,0x00475C2C,476
FUN_BATTLE_text__00475c30,0x00475C30,0x00475CBC,140
FUN_BATTLE_text__00475cc0,0x00475CC0,0x00475E08,328
FUN_BATTLE_text__00475e10,0x00475E10,0x00475EC8,184
FUN_BATTLE_text__00475ed0,0x00475ED0,0x004768E4,2580
